,tweet,type
606,The @NewYorker cartoonist's response to the #CharlieHebdo attack: http://t.co/uxDrVwl4M3,non_rumor
607,Photos from the aftermath of the attack on the Charlie Hebdo newspaper in Paris http://t.co/79lKTnfWvT,non_rumor
608,The US Embassy in France (@USEmbassyFrance) has changed its Twitter pic to the #JeSuisCharlie image http://t.co/afvSJT8jma,non_rumor
609,#JeSuisCharlie: The hashtag of solidarity after Paris attack that killed 12. http://t.co/6zTlicOuuO via @mashable http://t.co/G8IBEpkA5T,non_rumor
610,Terrorists are sick people. You can't be in your right mind and say you believe in God and kill his creation. Makes no sense. #CharlieHebdo,non_rumor
611,"#CharlieHebdo editor, murdered today, said in 2012 ""I prefer to die standing than to live on my knees."" #jesuischarly http://t.co/OgnMfcIvE5",non_rumor
612,"The ""appropriate"" response to #CharlieHebdo is not to urge ""respect"" for Islam, but to assert liberty #JeSuisCharlie http://t.co/lOPLInljML",non_rumor
613,Egyptian paper Al Masry Al-Youm has taken bold step of publishing some of Charlie Hebdo's controversial front covers: http://t.co/kDXtZXnKnW,non_rumor
614,"Maryam Rajavi condemns Charlie Hebdo attack in Paris, offers her condolences to French people and government http://t.co/RZkTHR96wV #iran",non_rumor
615,. @USEmbassyFrance changes Twitter pic to #JeSuisCharlie #CharlieHebdo http://t.co/nCO0bEygIx,non_rumor
616,#CharlieHebdo attack is a barbaric act of terrorism. Nothing can justify it. Muslim scholar Gulen must be remembered. http://t.co/NgQNmlPqBf,non_rumor
617,The response to #CharlieHebdo should be to reprint his work and spread it wider than his killers could have thought possible,non_rumor
618,Pres. Obama's initial statement on the Paris terrorist attack did not condemn radical Islamists. He might try again later.  Or not.,non_rumor
619,Omnipotent gods don't fear free speech. #CharlieHebdo,non_rumor
620,Updates on #CharlieHebdo shooting from @nytimes staff @mmcphate @HannahOlivennes @karaszpalko @cbtly &amp; others: http://t.co/TekFzlVjQE,non_rumor
621,"#CharlieHebdo Uncensored video of Shooting: http://t.co/6m6DuFb8i3
#cabu Bernard Maris #Wolinski #attentat #Tignous #fusillade",non_rumor
622,#CharlieHebdo The four Hero's of freedom of expression who were killed by terrorists in Paris. #ParisShooting http://t.co/rbZ4ZSyehB,non_rumor
623,"He drew first, by @davpope #CharlieHebdo #JeSuisCharlie http://t.co/X5w0XRsrJJ",non_rumor
624,"""We surrender!"" @Telegraph publishes pic of woman reading #CharlieHebdo, blurs out cartoon cover http://t.co/kPhseVTOWD",non_rumor
625,#JeSuisCharlie used across the world to show solidarity with #CharlieHebdo shooting victims http://t.co/kp922GIn7c http://t.co/tiL6mF3MDf,non_rumor
626,Sums up the absurdity of the killings. #CharlieHebdo (by @davpope) http://t.co/VZk0mRqgKy #cartoon,non_rumor
627,"Fuck Islam and fuck their pedophile prophet. That's all.

#CharlieHebdo http://t.co/LlVvy35DUg",non_rumor
628,"Gathering in support of #CharlieHebdo at 6pm in Trafalgar Square, London. Please share widely https://t.co/4a2f2NONyR http://t.co/4dbswcQsKS",non_rumor
629,Breitbart has reprinted some of the cartoons that prompted today’s attack http://t.co/E68zb7VPx8 #StreisandEffectForGood,non_rumor
630,"I wake up to #NAACPBombing and #CharlieHebdo massacre, the violence of both betraying the insecurity &amp; weakness of the assailants.",non_rumor
631,"Please, RT! #CharlieHebdo attack has another victim! Via @MiddleEastMnt #ParisShooting http://t.co/PNesB88POL",non_rumor
632,"He drew first, by @davpope. #CharlieHebdo #JeSuisCharlie http://t.co/SZ2hx3yBw4",non_rumor
633,France is in shock after brutal attack on satirical newspaper #CharlieHebdo http://t.co/tOtJeEAUJ7,non_rumor
634,#CharlieHebdo Islam has lost its right as a religion. It shd be declared perverted philosophy like nazism &amp; its glorification banned.,non_rumor
635,"Free speech must not be silenced in the wake of Charlie Hebdo attack, writes @GreensladeR: http://t.co/uMFtNxpgdx http://t.co/EtmKl5ZJQV",non_rumor
636,"MT @grasswire: #CharlieHebdo editor, assassinated today, in 2012:""I prefer to die standing than to live on my knees."" http://t.co/nUceGIaD03",non_rumor
637,"""this is not a religion""  #IamCharlie #CharlieHebdo http://t.co/d2cWyrDPSC",non_rumor
638,"I deleted my suggestion that Paris attacks be blamed on US drones, when it became apparent that even that EXTREME sarcasm was being missed.",non_rumor
639,"Editor Stephane Charbonnier, 4 cartoonists reported killed in #CharlieHebdo attack (AP photo): http://t.co/qTB7uIurjN http://t.co/GjglEVLmLF",non_rumor
640,".@FT calls #CharlieHebdo ""stupid"" &amp; calls for editorial ""common sense."" Capitulation of free speech http://t.co/qUBNEvWzBY h/t @LukeReuters",non_rumor
641,PHOTO: Forensic experts examine the car believed to have been used as the escape vehicle in the Charlie Hebdo attack: http://t.co/9hYrbOBo3w,non_rumor
642,The attack on Charlie Hebdo is an obscenity. Everyone civilized must show solidarity with France. Vive la France! Vive la presse libre!,non_rumor
643,"MT @davpope Can't sleep, thoughts with my French cartooning colleagues, their families &amp; loved ones #CharlieHebdo http://t.co/qim5rAa9Et",non_rumor
644,"""I prefer to die standing than to live on my knees"" Charb, editor of #CharlieHebdo killed today  #JeSuisCharlie http://t.co/shxbtcOIYS",non_rumor
645,"And a cartoon for today by @davpope 
(via @BklynMiddleton &amp; @DAaronovitch)
#CharlieHebdo #JeSuisCharlie http://t.co/1FUwGkwqvP",non_rumor
646,"#CharlieHebdo editor/cartoonist Stephane ""Charb"" Charbonnier and 3 other cartoonists among those killed, police say. http://t.co/zUfxcG3Rfs",non_rumor
647,The terrorist attack in Paris is beyond obscenity. It is a violent assault on freedom of the media and freed of expression for all peoples.,non_rumor
648,A message to all religions #CharlieHebdo http://t.co/bKlg6NX6vm,non_rumor
649,"Gunmen attack Paris offices of #CharlieHebdo, kill at least 12. http://t.co/1R4tq5sOSV #JeSuisCharlie http://t.co/I369MibMXl",non_rumor
650,Heartbreakingly brilliant cartoon by @davpope @canberratimes in solidarity with his French colleagues. #CharlieHebdo http://t.co/IvIUVJ8vhD,non_rumor
651,Cartoonist @davpope takes on the #CharlieHebdo attack: http://t.co/eFaaaLWLzP http://t.co/UV4C791jpT,non_rumor
652,BREAKING NEWS: The 4 French cartoonists killed in #CharlieHebdo  terror attack today. RIP http://t.co/CjmNTDWgzP,non_rumor
653,"It's easy to condemn killings.

It's harder to say unequivocally that we have the right to depict Mohammed. We can. Can you?

#JeSuisCharlie",non_rumor
654,Reprinting #CharlieHebdo Mohammed Cartoons is Best Way to Defy Islamic Cartoonophobia http://t.co/fKoM48aNpR http://t.co/3R1KTd2OWP,non_rumor
655,#JesuisCharlie is quickly spreading as a sign of support to victims of today’s shooting http://t.co/DC2vhjcHIL http://t.co/4T5PW9MboQ,non_rumor
656,"#MaryamRajavi condemns #CharlieHebdo attack in #Paris,offers her condolences to Fr ppl and Gov http://t.co/MJ9GQkU1aP http://t.co/VTxBG5Gy2v",non_rumor
657,4 cartoonists in Paris had more convictions than the whole of Indian mainstream media put together. #CharlieHebdo,non_rumor
658,"#CharlieHebdo #ParisShooting 
Islamist will not allow anyone to sketch even a cartoon but A #PK  can hurt sentiments http://t.co/NNEmXsTi87",non_rumor
659,"The word 'Islam' means 'peace.' But the press makes us seem like haters"" - Muhammad Ali #JeSuisCharlie #NotInMyName http://t.co/1wPVMX8xT7",non_rumor
660,'Journalism is printing what someone else does not want printed: everything else is public relations' - Orwell #JeSuisCharlie,non_rumor
661,"If your religion is worth killing for, please start with yourself. #CharlieHebdo #ParisShooting #ParisAttack",non_rumor
662,"Tragic, powerful drawing on #CharlieHebdo by Canberra Times cartoonist @davpope http://t.co/ny2St7OiBd",non_rumor
663,"#CharlieHebdo editor, assassinated today, in 2012:""I prefer to die standing than to live on my knees."" http://t.co/1iCbcV8Sy1",non_rumor
664,We're deeply shocked and saddened by the despicable violence in Paris today. Freedom of expression is fundamental. #JeSuisCharlie,non_rumor
665,LIVE video from scene of deadly attack on Paris offices of satirical weekly Charlie Hebdo: http://t.co/h3uQuxHeTF http://t.co/MzzOMR19ve,non_rumor
666,Cartoon by @davpope sums up today's grim events #JeSuisCharlie http://t.co/nISvINjndM,non_rumor
667,I wonder how many of the people criticizing Charlie Hebdo's free speech this week defended Franco &amp; Rogen's free speech last week?,non_rumor
668,In response to the #CharlieHebdo massacre we must not suppress liberties in the name of defending them - that’s what the terrorists want,non_rumor
669,"I'd rather swallow a bullet than bow to a ""God"" too insecure to handle cartoons. 
#JeSuisCharlie http://t.co/805bDy3G6y",non_rumor
670,"we strongly condemn #CharlieHebdo attack
""Because ISLAM denounces any violence"". 
#charliehebdoattack left 12 dead. http://t.co/ewtMxNHjMi",non_rumor
671,In memory for those killed in #ParisShooting. #CharlieHebdo http://t.co/9dro44SriY,non_rumor
672,"« He drew first » Cartoon for #CharlieHebdo team from cartoonist @davpope (Canberra Times, Australie) http://t.co/GDK19mh2Nu",non_rumor
673,"#CharlieHebdo #ParisShooting 

It's impossible to co-exist with people who will kill you over a cartoon

#Fin",non_rumor
674,Obama told Sony to stand up to North Korea in support of free speech. He will make no such declaration to us about Islamism #CharlieHebdo,non_rumor
675,"Am so shocked.Charlie Hebdo's editors,journalists,cartoonists are killed by Islamic terrorists.Time to declare Islam as terrorists' religion",non_rumor
676,"Sad Khartoon! I'm Just a Muslim ..
From a Muslim #Cartoonist RIP #CharlieHebdo http://t.co/27Vt2RvAGs",non_rumor
677,Hypocrites like @faiezakhan in one screen shot. #CharlieHebdo #PK http://t.co/habzM640DJ,non_rumor
678,"Pray for everyone in Paris, what happened today is truly sad, I think we lost peace forever. #JeSuisCharlie #CharlieHebdo",non_rumor
679,This #cartoon sums up the absurdity of the killings. #CharlieHebdo #ParisShooting #parisattack http://t.co/xBus9qWLpa,non_rumor
680,'Charlie Hebdo' editor killed in Paris terror attack built career on defiance http://t.co/T6VqPcerWe,non_rumor
681,Reports coming out from Paris say the policeman murdered on the pavement was Ahmed Merabet. A French muslim. #JeSuisCharlie,non_rumor
682,"""I am Charlie"": Huge vigils held around France, condemning attacks in Paris http://t.co/jO1tFdthfG #CharlieHebdo http://t.co/M6Hr0Md7Fj",non_rumor
683,"BREAKING:
#Paris is exploding with support for #CharlieHebdo. #ParisShooting http://t.co/hMROBwtwRI",non_rumor
684,Full @GlobeOpinion editorial on slain #CharlieHebdo journalists:  #JeSuisCharlie http://t.co/ouqpug8y9i,non_rumor
685,Yesterday💪Today 💪💪Tomorrow 💪💪💪 #JeSuisCharlie  http://t.co/uNM6KK0Y7B,non_rumor
686,Proud of France #JeSuisCharlie http://t.co/n2yWzeRYXZ,non_rumor
687,"B.Z., Berlin's biggest paper stands up by putting multiple Charlie Hebdo cartoons on its cover, including Proph Mo: http://t.co/c3LiE3dgeo",non_rumor
688,Cartoonists respond with the only tools they have http://t.co/DTN7gXj1tl #JeSuisCharlie http://t.co/FOEwIMvar0,non_rumor
689,A beautiful sight of solidarity with #CharlieHebdo. #ParisShooting http://t.co/m7zwrni4yz,non_rumor
690,"In which the many covers of #CharlieHebdo are tweeted to the 54k followers of this account: http://t.co/siQqkNMTQE

#JeSuisCharlie",non_rumor
691,"Horrible tragedy in Paris today was not done by Muslims, but done by terrorists. Let us unite against hate + pray for peace. #CharlieHebdo",non_rumor
692,"If your religion is worth killing for, please start with yourself. #ParisShooting #CharlieHebdo http://t.co/zLS0D6MAjy",non_rumor
693,"Good night, people. May tomorrow be a better day for France, for the world, and for freedom of speech. #JeSuisCharlie http://t.co/oxATzEbNpW",non_rumor
694,How indicative of a profound fragility of any faith is the impulse to murder anyone who mocks it. #JeSuisCharlie,non_rumor
695,Crowd gathered at Union Square in NYC right now to memorialize those killed in #CharlieHedbo attack. #JeSuisCharlie http://t.co/SusW1OnvlT,non_rumor
696,.@OliverNorthFNC: We have to stop the idea that we can just LET PEOPLE FREE from GITMO #ParisShooting #JeSuisCharlie @FoxNews,non_rumor
697,Editorial cartoonist @AnnTelnaes on the Charlie Hebdo attack: http://t.co/8F10iZJdIE http://t.co/NvmXqT6U3t,non_rumor
698,If you want to show your support for @Charlie_Hebdo_ please share this cartoon. #JeSuisCharlie http://t.co/PUSeSPujYA,non_rumor
699,#Iran'ian regime has been initiated   nourished the idea of killing fatwa starting with Salman Rushdie #JeSuisCharlie http://t.co/QDkHLTqkHK,non_rumor
700,Thousands gather across France in solidarity with #CharlieHebdo terror victims. #JeSuisCharlie http://t.co/GHMABahgaT,non_rumor
701,"I'm so saddened by the tragic events at Charlie Hebdo and my heart goes out to their families, friends and community in France.",non_rumor
702,"Good article on why we are not all Charlie Hebdo
 http://t.co/MJ6d6GcRX5 .  http://t.co/QMIHUiv7zk …
via @pennjillette and @SaHreports",non_rumor
703,FUCK THE TERRORIST IN PARIS I BREAK THERE FUCKING NECKS,non_rumor
704,"We are monitoring police operation going on right now in #Reims, France. Latest on #CharlieHebdo attack on #AC360 8p http://t.co/niJKHosLpm",non_rumor
705,"Everybody wants to  march in maudlin Princess Di-style candlelight vigils with ""Je Suis Charlie"" signs, nobody wants to be Charlie Hebdo.",non_rumor
706,72 covers of tomorrow's newspapers #CharlieHebdo http://t.co/XiKU8OY8jh,non_rumor
707,"#JeSuisCharlie: Cartoonists pay tribute to #CharlieHebdo victims: http://t.co/RkYfIcAlID 
http://t.co/hiWvfDm6FM",non_rumor
708,"True cowardice: @nydailynews blurred out stereotypical imam in cover of #CharlieHebdo, left image of stereotypical Hasidic Jew.",non_rumor
709,BREAKING: #CharlieHebdo Terrorists Attended Radical Mosque in Paris http://t.co/oEvVOOHRqh #JeSuisCharlie http://t.co/78vtE2Jv3J,non_rumor
710,"Yes, tweet actual covers instead of the mere #JeSuisCharlie. They are, after all, what the bullies can’t handle. http://t.co/ukRpofTzK0”",non_rumor
711,Free speech is the heart of western civilization and freedom. It MUST be defended to the death. #CharlieHebdo http://t.co/D3Pv5B7poc,non_rumor
712,.@jonathanchait on #CharlieHebdo and the right to commit blasphemy: http://t.co/XuRzCwxO3w http://t.co/KhOXObej0d,non_rumor
713,"RT @socdec: #Charb, cartoonist killed in #ParisShooting, after death threats http://t.co/AKQHq6bqGf #CharlieHebdo #JeSuisCharlie",non_rumor
714,Charlie Hebdo mocked Jews. Number of people killed = 0 http://t.co/7fjbx0NImn,non_rumor
715,"Incredibly sad pic of #CharlieHebdo cartoonist Wolinski's desk posted by his daughter. ""Papa est parti pas Wolinski."" http://t.co/AyXPd76BPG",non_rumor
716,Cowards~ Liberal Media Refuses To Show #CharlieHebdo Cartoons! But #RedNationRising Is NOT! #IslamIsTheProblem http://t.co/IXTbsRlNaU,non_rumor
717,Crowds gather around the world in solidarity with #CharlieHebdo victims http://t.co/vKe1pHL8ls http://t.co/Ahkfs7wdan,non_rumor
718,"Meet Ahmed Merabet, first officer on scene to die at #CharlieHebdo , #ParisShooting http://t.co/D5z1suuB7P",non_rumor
719,"I am in Paris right now. The mood is somber, but rational: no over-reaction. Free speech, not bigotry. #JeSuisCharlie",non_rumor
720,"A history of Charlie Hebdo, the satire magazine targeted in Wednesday's terrorist attack http://t.co/nHWHZGAdQZ http://t.co/6DH0G6tqtb",non_rumor
